1-gram                                  2-gram                                  3-gram                                  4-gram                                  5-gramsentence                                
7.357248163746863e+129                  2.456714273688564e+84                   3.655034941659284e+42                   1.4756027488485464e+19                  9163761482.222412                        Aralarında difüz alveoler hasarı, organize pnömoni, nonspesifik insterstiyel penömoni, limfotik insterstiyel penömoni, deskuamatif insterstiyel penömoni, respiratuar bronşiyolit insterstiyel akciğer hastalığı, ve olağan insterstiyel penömoni bulunur
1.9248123239738116e+43                  3.3558563304730886e+33                  5.634446489361245e+25                   2.586433840983107e+17                   70789883894.34473                         Pnömoni sıklıkla üst solunum yolu enfeksiyonu olarak başlayıp alt solunum yoluna geçer
6.718614105749902e+23                   4.211231087831686e+18                   399958717953618.75                      324437408.4088687                       22647.785522757684                        Virüsler akciğere birkaç farklı yoldan ulaşabilir
1.8343363446433346e+67                  9.556282382144543e+51                   1.5277579584773704e+39                  4.773006595131186e+27                   2.426155654378275e+18                    Solunum sinsityal virüsle genellikle insanlar önce bu virüsün bulaştığı nesnelere sonra da kendi göz ve burunlarına dokunduğunda temas edilir
1.5255011903476572e+59                  6.747460637845446e+46                   4.3197752699461664e+33                  2.2460742914549894e+20                  4311698681.619458                        Diğer viral enfeksiyonlar bu virüsün bulaştığı, havadan gelen damlacıklar ağız veya burun yoluyla solunduğunda meydana gelir
4.921599101366919e+76                   1.8666385269146173e+61                  3.537129766170054e+48                   2.0181410227823256e+33                  1.0267411812569514e+19                   Üst hava yoluna girdiklerinde virüsler akciğerlere ilerleyebilir ve burada hava yollarını, alveolleri veya akciğer parenkimasını kaplayan hücreleri istila edebilirler
4.5024410201161515e+44                  8.782267605267771e+33                   2.7037492462506344e+21                  142869550449.1139                       73336.05466164414                        Kızamık ve herpes simpleks (uçuk) gibi bazı virüsler akciğerlere kan yoluyla ulaşabilir
1.5850861793463493e+31                  3.0164381422173597e+25                  2.260809924172025e+21                   225424419556810.84                      78504261.4829003                         Akciğer istilası değişen derecelerde hücre ölümüne yol açabilir
3.012513360227305e+43                   8.80064906477545e+34                    3.6247743194900342e+28                  2.1476957110839348e+16                  2959916250.082783                        Bağışıklık sistemi enfeksiyona cevap verdiğinde daha fazla akciğer hasarı meydana gelebilir
1.7467704243073878e+46                  2.1631730926076243e+37                  2.0004265797981424e+26                  2.096127679635776e+16                   272582296.9638114                        Esasen alyuvarlar (beyaz kan hücreleri), özellikle de mononükleer hücreler enflamasyona yol açar
1.43456483814566e+65                    1.4210428143969022e+51                  5.557722983125934e+40                   1.6265787571897905e+29                  4.806129113666248e+17                    Birçok virüs akciğerlere zarar vermenin yanı sıra eşzamanlı olarak diğer organları da etkiler ve böylece vücudun diğer işlevlerini bozar
1.3532580583442688e+72                  1.428169106316876e+55                   4.8105119833244396e+38                  3.298257314868923e+23                   7868897494058.587                        Virüsler vücudu bakteriyel enfeksiyonlara karşı daha duyarlı bir hale de getirirler; böylece komorbid bir durum olarak bakteriyel pnömoni gelişebilir
7.2814517564514e+48                     2.916904542219707e+37                   2.132297347458847e+26                   38670031304425.836                      3163527.9364730334                        Çoğu bakteri akciğerlere boğaz veya burunda bulunan organizmaların azar azar aspirasyon ile girer
2.2000161783583964e+29                  3.0153192424404456e+22                  4.9946755311926776e+16                  3991967169683.8223                      796024.4938082895                        Normal insanların yarısında uyku esnasında bu içe çekmeler olur
1.8205993916419666e+62                  1.2164156957224406e+47                  2.154035769273016e+37                   7.129652599633512e+28                   5.239639915720728e+19                    Boğazda daima bakteri bulunmasına rağmen ,potansiyel olarak bulaşıcı olanlar boğazda belirli zamanlarda ve belli koşullarda bulunurlar
8.28061106019666e+81                    2.7896009805525403e+66                  4.529308819931466e+43                   8.284582825511236e+27                   197410227301088.3                        "Mikobakterium tüberküloz" ve "Legionella pneumophila" gibi az sayıda bakteri türü akciğerlere bu bakterilerin bulaştığı, havadan gelen damlacıklar aracılığıyla ulaşır
4.323949720749728e+16                   5153259822241.535                       7944083033.268749                       2667847.4804670876                      458.2382358979443                        Bakteriler kan yoluyla da yayılabilir
3.0716992075863206e+92                  4.5987465810017896e+70                  1.948530937046737e+55                   6.546554219805422e+39                   2.6700378694996165e+26                   Akciğerlere ulaştıklarında bakteriler hücrelerin ve alveollerin arasındaki boşlukları istila eder, makrofajlar ve nötrofiller (koruyucu alyuvarlar) buradaki bakterileri etkisiz hale getirmeye çalışır
4.6140479331270276e+54                  4.52386183433224e+40                    1.359329584372737e+31                   7.912860363547049e+20                   186303953460272.66                       Nötrofiller aynı zamanda sitokinleri salgılayıp bağışıklık sisteminin genel olarak etkin hale gelmesine neden olurlar
3.2042714744741746e+38                  6.70532058546133e+30                    2.2057399363839265e+21                  8510524682447.045                       358590.3613709615                        Bu durum bakteriyel pnömonide yaygın olan ateş, titreme ve yorgunluğa yol açar
4.8844693539086745e+65                  2.4258349185806005e+46                  1.0221999014246613e+33                  1.3117451213633223e+20                  391588642411.8209                        Nötrofiller, bakteriler ve çevredeki kan damarlarından gelen sıvı alveolleri doldurup göğüs röntgeninde görülen konsolidasyona neden olur
